user_id,merchant_id,recency_days,frequency,monetary_value,session_failures,payment_friction_index,active_support_tickets,is_deleted,churned
8903-XEBGX,1,8,8,55.3,2,0.5858380614823465,0,False,0
8169-SAEJD,1,26,276,56.55,5,0.2487197823166168,0,False,0
9840-DVNDC,1,47,12,80.5,6,0.3008238743627537,0,False,1
1089-XZWHH,1,5,72,19.7,0,0.1445521098502093,0,False,0
2325-WINES,1,9,64,104.05,5,0.2491151223237908,0,False,0
6064-ZATLR,1,1,81,52.85,3,0.23722327872311352,0,False,0
3096-JRDSO,1,78,108,104.3,5,0.3747251430769837,1,True,1
7824-PANSQ,1,10,232,80.65,1,0.3987104183725916,1,False,0
8042-JVNFH,1,78,2,71.35,12,0.2963423339895208,0,True,1
9648-BCHKM,1,4,36,24.65,2,0.35645774668612806,0,False,0
2888-ADFAO,1,3,141,21.3,0,0.2940645872310801,0,False,0
8707-HOEDG,1,10,210,110.2,0,0.7373064473594443,2,False,0
3374-LXDEV,1,32,39,89.4,3,0.6198171918832691,2,True,1
4072-IPYLT,1,11,72,51.05,4,0.2823969573500908,0,False,0
7167-PCEYD,1,14,268,19.8,1,0.35355085694603416,0,False,0
4936-YPJNK,1,6,20,19.9,2,0.3754257160662753,0,False,0
1580-BMCMR,1,12,76,87.3,5,0.5674153613584412,0,False,0
4817-KEQSP,1,13,142,19.85,2,0.13118580768626337,0,False,0
6408-WHTEF,1,17,144,89.4,1,0.37935161840143816,2,False,0
9251-AWQGT,1,16,144,20.0,2,0.2705526309203594,0,False,0
8749-CLJXC,1,3,4,20.05,2,0.397057628180159,0,False,0
7989-VCQOH,1,2,36,83.25,1,0.8334088944709958,2,False,0
5049-GLYVG,1,67,2,20.6,7,0.34544205512294335,0,False,1
4199-QHJNM,1,29,268,102.9,1,0.2158367522953022,1,False,0
8882-TLVRW,1,9,138,39.1,2,0.17726241635049972,1,False,0
5883-GTGVD,1,72,76,99.95,7,0.6639158543995625,0,False,1
5135-GRQJV,1,29,216,114.5,1,0.3637096295904998,1,False,0
2384-OVPSA,1,18,114,20.2,0,0.31770955261249423,0,False,0
1371-WEPDS,1,20,160,55.8,4,0.6759083550602111,0,False,0
3580-GICBM,1,15,183,24.2,2,0.32596014281231156,0,False,0
4817-QRJSX,1,76,40,81.0,7,0.30711928696227847,0,True,1
9730-DRTMJ,1,2,64,72.8,2,0.37391542747147877,2,False,0
4686-UXDML,1,17,42,99.85,3,0.17906716693945104,0,False,0
3349-ANQNH,1,22,236,99.5,4,0.4782574070900695,0,False,0
2398-YPMUR,1,70,26,70.15,8,0.5996424695952057,0,True,1
0932-YIXYU,1,8,141,20.25,0,0.20832424325864538,0,False,0
7480-SPLEF,1,10,138,26.0,0,0.3924583441200935,0,False,0
7636-XUHWW,1,26,4,19.9,2,0.10225125629987608,0,False,0
1431-CYWMH,1,18,88,19.05,1,0.3800149185939389,0,False,0
5937-EORGB,1,25,45,96.5,5,0.7497846348941719,0,False,0
6349-JDHQP,1,29,106,19.85,0,0.11528751303053682,0,False,0
5539-HIVAK,1,19,56,25.7,1,0.3668709553437002,0,False,0
5847-MXBEO,1,8,88,20.3,2,0.24123365188943288,0,False,0
9985-MWVIX,1,59,4,70.15,11,0.32984522093616,0,True,1
4583-PARNH,1,8,48,91.55,1,0.43668748842982996,2,False,0
1116-FRYVH,1,3,96,39.4,0,0.3865616782354242,2,False,0
1421-HCERK,1,3,120,105.7,1,0.28226454251621935,1,False,0
9633-XQABV,1,12,12,70.25,6,0.6797816776517542,0,False,0
0716-BQNDX,1,22,228,93.75,2,0.6368657932561494,1,False,0
1265-XTECC,1,44,204,96.55,7,0.26104308821692246,0,True,1
1183-CANVH,1,4,92,60.0,2,0.15174870529792983,1,False,0
1972-XMUWV,1,17,195,59.8,0,0.15338623906264015,2,False,0
8679-LZBMD,1,14,132,90.65,5,0.2417710875859088,0,False,0
3407-JMJQQ,1,19,142,109.0,3,0.36113266469241323,0,False,0
6252-DFGTK,1,9,74,68.1,2,0.1345656033645569,2,False,0
1539-LNKHM,1,21,36,20.4,1,0.39951554488772323,0,False,0
8645-KOMJQ,1,12,138,81.95,0,0.3627736769504498,2,False,0
0289-IVARM,1,5,70,60.55,5,0.6723082875268427,0,False,0
9761-XUJWD,1,11,20,65.6,2,0.17593549922732954,2,False,0
4057-FKCZK,1,20,116,82.5,4,0.3765988285496963,0,False,0
4291-TPNFG,1,3,216,82.3,1,0.1369634857709907,2,False,0
6087-YPWHO,1,21,144,68.15,1,0.2041869806257494,1,False,0
3090-QFUVD,1,15,4,20.3,2,0.1251737045481981,0,False,0
2237-ZFSMY,1,58,117,95.55,3,0.7084586733605888,2,False,1
1722-LDZJS,1,11,106,20.2,2,0.28528688460261625,0,False,0
1818-ESQMW,1,20,81,89.2,1,0.5825798438312846,2,False,0
4871-JTKJF,1,48,2,69.65,9,0.5411850693200493,0,True,1
1415-YFWLT,1,55,4,89.3,12,0.5598249249478715,0,True,1
7401-RUBNK,1,27,36,74.8,5,0.5496517073406614,0,False,0
0506-YLVKJ,1,12,138,20.2,1,0.36680467906962466,0,False,0
8661-BOYNW,1,8,216,84.4,1,0.25328211308521814,1,False,0
6711-VTNRE,1,44,108,87.55,3,0.6525848891591344,2,False,1
4815-GBTCD,1,15,8,25.15,4,0.5312925139312616,0,False,0
2805-AUFQN,1,12,50,19.8,0,0.2511247782630064,0,False,0
0980-PVMRC,1,16,80,50.85,3,0.583592687133683,0,False,0
7233-DRTRF,1,16,252,102.4,4,0.7582446714545544,0,False,0
3500-RMZLT,1,50,60,96.3,8,0.3325825029523118,1,True,1
3873-NFTGI,1,21,56,55.5,3,0.14446069725891986,0,False,0
1162-ECVII,1,20,216,109.75,0,0.12235207022081988,1,False,0
7048-GXDAY,1,20,117,106.4,5,0.8253405874176303,0,False,0
8571-ZCMCX,1,28,141,60.0,6,0.13289437142177915,0,False,0
1169-WCVAK,1,4,57,88.8,2,0.26454519420560063,1,False,0
4548-SDBKE,1,59,15,85.2,10,0.5642615855854778,0,True,1
8066-POXGX,1,54,26,35.1,10,0.4996508459749071,0,False,1
7129-CAKJW,1,29,51,80.05,4,0.27740693976543485,0,False,0
8695-ARGXZ,1,9,68,75.55,3,0.7281237560916294,0,False,0
3570-YUEKJ,1,4,168,49.55,6,0.5803037534264759,0,False,0
4143-OOBWZ,1,78,20,81.3,6,0.6954713040103464,0,True,1
1555-HAPSU,1,9,284,23.9,1,0.3515285670775502,0,False,0
1697-NVVGY,1,13,76,66.4,5,0.12531116886047483,0,False,0
7854-EKTJL,1,36,8,19.6,5,0.6139361435947547,0,False,1
8464-EETCQ,1,26,171,18.8,0,0.17794490744935593,0,False,0
2419-FSORS,1,6,216,108.4,0,0.7601209815504245,2,False,0
8132-YPVBX,1,10,18,85.95,5,0.16752414521576608,0,False,0
9102-IAYHT,1,48,68,85.45,10,0.7472322450826616,0,True,1
6754-LZUKA,1,7,244,80.9,4,0.2834545967176608,0,False,0
3422-LYEPQ,1,39,2,71.0,9,0.7170127120578133,0,False,1
8099-MZPUJ,1,26,144,111.8,0,0.27813818287632314,2,False,0
0787-LHDYT,1,19,64,20.6,1,0.26694530992105425,0,False,0
2642-DTVCO,1,74,36,85.05,7,0.7430391277086763,0,True,1
0374-IOEGQ,1,19,12,44.6,4,0.6520594181958237,0,False,0
4361-JEIVL,1,71,2,44.4,11,0.8148766054956563,0,True,1
3197-NNYNB,1,13,260,105.1,4,0.11479540894273528,0,False,0
3396-DKDEL,1,13,140,115.15,0,0.24854495609815727,2,False,0
1752-OZXFY,1,26,120,59.8,4,0.3438074540133229,0,False,0
9066-QRSDU,1,28,207,26.3,0,0.7010513928472576,0,False,0
9112-WSNPU,1,21,140,70.55,4,0.6906105897635801,0,False,0
9867-NNXLC,1,2,44,20.05,2,0.2813143958834692,0,False,0
5321-NTRKC,1,10,264,79.85,2,0.39819140264203057,0,False,0
1363-TXLSL,1,79,3,70.3,9,0.538581314143103,0,False,1
9507-EXLTT,1,56,3,79.35,10,0.15233727381626042,0,True,1
3161-GETRM,1,26,68,90.05,5,0.10984680235735249,0,False,0
0402-OAMEN,1,9,216,24.45,0,0.3968011528766868,0,False,0
6933-VLYFX,1,1,93,59.95,1,0.524315998966609,2,False,0
6754-WKSHP,1,14,90,25.35,2,0.32861625386163107,0,False,0
9846-GKXAS,1,88,36,90.8,11,0.11791309383264384,0,False,1
6017-PPLPX,1,50,80,70.45,8,0.6881324702348842,0,True,1
4976-LNFVV,1,20,38,34.3,6,0.2871542024184705,0,False,0
5055-MGMGF,1,15,130,105.05,3,0.5669870706597322,0,False,0
4641-FROLU,1,1,90,19.3,2,0.16232447190876576,0,False,0
2862-JVEOY,1,17,18,19.15,1,0.23847787383765337,0,False,0
2969-QWUBZ,1,24,4,51.4,4,0.4992883928188928,0,False,0
9822-BIIGN,1,13,159,71.85,2,0.6912065940531269,1,False,0
2077-MPJQO,1,27,14,75.4,5,0.5654902313841859,0,False,0
1534-OULXE,1,15,244,49.7,2,0.29078063726785386,0,False,0
7136-RVDTZ,1,56,210,45.25,10,0.5853087280409018,0,False,1
2971-SGAFL,1,16,39,78.75,6,0.6760693693613754,0,False,0
1480-IVEVR,1,2,105,81.6,4,0.13873620394696584,0,False,0
2905-KFQUV,1,17,8,70.4,4,0.22021313010146015,0,False,0
4581-SSPWD,1,57,12,75.8,10,0.5277321090812971,0,False,1
3370-HXOPH,1,8,9,76.1,3,0.6430083065845383,0,False,0
9391-YZEJW,1,20,124,94.0,4,0.2923484933842785,0,False,0
9958-MEKUC,1,3,288,103.95,0,0.3811266461208972,2,False,0
0281-CNTZX,1,29,189,19.95,1,0.37657319558555935,0,False,0
6927-WTFIV,1,71,60,71.3,11,0.31749880856840895,0,True,1
4118-CEVPF,1,20,140,110.8,1,0.3311757221769376,2,False,0
3398-ZOUAA,1,49,42,69.1,12,0.7550422254050044,0,False,1
9114-VEPUF,1,14,186,96.1,4,0.7809545927032906,0,False,0
7876-BEUTG,1,16,30,48.8,4,0.28516671059002857,0,False,0
2338-BQEZT,1,27,110,50.55,3,0.19352950939041738,0,False,0
9873-MNDKV,1,21,44,44.65,4,0.2052068747614113,0,False,0
0378-NHQXU,1,82,51,88.25,7,0.589636359015457,0,True,1
8241-JUIQO,1,11,183,19.45,0,0.31605307821844486,0,False,0
2194-IIQOF,1,17,142,89.3,0,0.22183571378973288,2,False,0
4512-ZUIYL,1,61,8,70.0,9,0.14280034024802638,0,True,1
9631-RXVJM,1,22,140,19.25,0,0.23782515050578204,0,False,0
9584-EXCDZ,1,1,68,70.5,4,0.3889563461605168,0,False,0
7969-AULMZ,1,62,42,97.35,6,0.4746048759649916,0,True,1
5093-FEGLU,1,12,94,19.65,1,0.29472072608823824,0,False,0
2621-UDNLU,1,15,9,20.85,0,0.3947625394490992,0,False,0
7526-IVLYU,1,18,12,19.65,0,0.2128713158381889,0,False,0
2428-HYUNX,1,28,88,19.35,1,0.3663650826524808,0,False,0
9214-EKVXR,1,23,4,44.0,3,0.3592026151528065,0,False,0
3410-MHHUM,1,14,88,94.4,3,0.5641445386763853,0,False,0
0568-ONFPC,1,69,15,25.9,7,0.12955519753473219,0,True,1
0733-VUNUW,1,40,96,55.65,10,0.15356174637003553,0,True,1
4550-EVXNY,1,79,2,69.65,9,0.6271471366112893,0,False,1
2122-YWVYA,1,7,72,75.4,4,0.8546508729731761,0,False,0
2968-SSGAA,1,87,20,100.6,9,0.5741011172839448,0,True,1
2296-DKZFP,1,20,130,71.0,5,0.3780594237781497,0,False,0
4844-JJWUY,1,40,2,86.0,7,0.6420570295991451,0,True,1
6777-TGHTM,1,45,212,106.95,10,0.3909437277073605,0,False,1
8909-BOLNL,1,6,6,21.2,1,0.18808136061939917,0,False,0
6603-YRDCJ,1,14,99,61.05,2,0.2899276790323617,2,False,0
3538-WZPHD,1,77,12,29.6,8,0.4480556718096538,0,True,1
3229-USWAR,1,25,102,79.95,0,0.18989925135619445,1,False,0
2138-VFAPZ,1,22,42,19.7,2,0.16321312191351517,0,False,0
6131-JLWZM,1,12,52,20.3,1,0.10102500060516767,0,False,0
4785-QRJHC,1,67,92,59.9,4,0.14703093631519726,1,True,1
0269-XFESX,1,29,69,24.35,1,0.2779310949511573,0,False,0
1709-EJDOX,1,25,188,19.75,0,0.2169760519613977,0,False,0
4316-XCSLJ,1,20,34,50.3,6,0.3167712944114305,0,False,0
8610-WFCJF,1,42,196,95.6,10,0.6184957907107106,0,False,1
9693-XMUOB,1,24,236,50.25,5,0.808258587034873,0,False,0
0383-CLDDA,1,25,276,85.35,2,0.36010750690978877,1,False,0
4905-JEFDW,1,32,22,41.6,9,0.7780123444197609,0,True,1
2709-UQGNP,1,2,30,51.65,3,0.23441825191551544,0,False,0
3549-ZTMNH,1,22,36,24.0,0,0.19261831910965233,0,False,0
7881-INRLC,1,30,180,100.85,8,0.2506907388905415,0,False,1
8033-ATFAS,1,1,156,59.85,4,0.2605385519914126,0,False,0
1635-NZATJ,1,8,142,25.45,1,0.19395235508256672,0,False,0
0562-HKHML,1,25,284,23.9,1,0.2620019635419305,0,False,0
8277-RVRSV,1,14,132,24.15,1,0.13173389564938948,0,False,0
9943-VSZUV,1,9,268,75.7,4,0.1693125385045864,0,False,0
0117-LFRMW,1,80,111,40.2,5,0.3238144260671667,0,True,1
6172-FECYY,1,75,196,84.5,11,0.6015476601039035,0,False,1
7054-ENNGU,1,23,27,50.85,2,0.14171135447302005,0,False,0
1455-HFBXA,1,5,104,91.6,0,0.18620295739622905,2,False,0
9402-CXWPL,1,23,140,98.9,6,0.5142355956441669,0,False,0
1628-BIZYP,1,29,3,85.0,3,0.5234386456732634,0,False,0
1965-AKTSX,1,72,42,78.95,13,0.5970574327059452,0,False,1
0082-LDZUE,1,8,3,44.3,3,0.14197370286928251,0,False,0
4786-UKSNZ,1,68,3,20.2,5,0.14961854739228608,0,True,1
5343-SGUBI,1,22,208,80.2,4,0.17075049387927238,0,False,0
0856-NAOES,1,16,18,60.9,3,0.22059760523599373,0,False,0
1976-AZZPJ,1,13,21,34.2,3,0.20076973048553098,0,False,0
7248-VZQLC,1,62,141,85.2,9,0.3374004794279829,0,True,1
6156-UZDLF,1,29,104,87.15,0,0.2576553739789228,2,False,0
3099-OONVS,1,15,100,54.3,1,0.7621015821686132,2,False,0
9500-WBGRP,1,1,276,19.1,2,0.26817788032117007,0,False,0
5183-KLYEM,1,22,144,112.75,0,0.21963251756868898,1,False,0
5144-PQCDZ,1,3,16,19.95,0,0.39414498963593014,0,False,0
8514-VZHEB,1,6,177,19.5,2,0.1111986331436483,0,False,0
6625-IUTTT,1,22,268,65.55,3,0.1647513334329333,0,False,0
9355-NPPFS,1,14,104,78.8,4,0.5751787603273045,0,False,0
0068-FIGTF,1,4,81,78.2,2,0.364389420001453,2,False,0
5965-GGPRW,1,18,288,105.25,3,0.37566074074124656,0,False,0
8035-PWSEV,1,15,12,89.25,2,0.7331134540329143,1,False,0
2236-HILPA,1,9,248,20.65,2,0.22508529432210675,0,False,0
1840-BIUOG,1,18,40,68.7,2,0.8050439535684845,1,False,0
1356-MKYSK,1,3,12,78.65,0,0.12955242886656815,2,False,0
6080-LNESI,1,10,102,24.75,2,0.29573041008469153,0,False,0
1830-IPXVJ,1,17,183,19.75,1,0.3811671332744574,0,False,0
5828-DWPIL,1,7,248,89.1,3,0.7510599176839132,0,False,0
8398-TBIYD,1,15,144,84.7,2,0.1833601505806709,1,False,0
0011-IGKFF,1,72,26,98.0,12,0.632342508961796,0,False,1
4192-GORJT,1,66,20,94.45,8,0.6358902432640549,0,True,1
6496-SLWHQ,1,44,9,105.0,11,0.5558473009375318,0,False,1
9912-GVSEQ,1,57,78,93.85,8,0.8028328264198846,0,False,1
2931-FSOHN,1,11,26,59.9,4,0.6516131614496337,0,False,0
9418-RUKPH,1,17,114,19.95,1,0.13331948164470744,0,False,0
5383-MMTWC,1,51,32,84.0,6,0.7626523883129004,0,False,1
9971-ZWPBF,1,7,102,108.9,1,0.7156768370188467,1,False,0
4712-AUQZO,1,19,72,33.6,4,0.11531688533692763,0,False,0
9711-FJTBX,1,25,112,85.85,2,0.10134066639974101,1,False,0
2908-ZTPNF,1,24,144,34.85,0,0.3646210991179456,2,False,0
7240-ETPTR,1,33,18,48.75,10,0.4819478554679487,0,True,1
2202-CUYXZ,1,51,4,84.85,9,0.5873670572796863,0,False,1
5995-OIGLP,1,36,48,56.65,8,0.3860638742262674,1,False,1
8421-WZOOW,1,15,171,95.3,1,0.25357303477312604,1,False,0
6261-RCVNS,1,83,168,73.9,8,0.14193940275331313,1,True,1
7951-QKZPL,1,53,66,24.5,6,0.2180453509666345,0,True,1
1414-YADCW,1,12,280,84.6,2,0.28721264435334487,1,False,0
8756-RDDLT,1,20,136,44.95,2,0.7441403558019241,1,False,0
2862-PFNIK,1,5,2,24.7,3,0.6582650077738057,0,False,0
5816-QVHRX,1,3,148,100.3,0,0.11029472035050937,1,False,0
4430-YHXGG,1,9,12,25.45,1,0.14293085957948293,0,False,0
6888-SBYAI,1,26,4,50.7,4,0.21154050663849808,0,False,0
7395-XWZOY,1,9,80,55.0,2,0.31171410559779367,1,False,0
7169-YWAMK,1,7,216,68.4,0,0.27529839248416144,1,False,0
3640-PHQXK,1,79,62,89.9,10,0.47637908202699186,0,False,1
6877-LGWXO,1,86,72,78.55,6,0.7007619635602024,0,True,1
6859-RKMZJ,1,23,33,55.05,4,0.2815373294067293,0,False,0
2729-VNVAP,1,23,99,19.8,1,0.3661450106502765,0,False,0
2957-JIRMN,1,27,124,84.45,2,0.5313750755812181,0,False,0
2049-BAFNW,1,21,3,35.9,1,0.24706053425126429,2,False,0
3842-QTGDL,1,16,32,80.75,4,0.22166523089062307,0,False,0
7163-OCEQI,1,9,88,78.65,1,0.31673635885270535,2,False,0
9782-LGXMC,1,13,147,61.75,1,0.3256392567584702,1,False,0
5975-BAICR,1,28,144,63.7,4,0.3169727182143728,0,False,0
8019-ENHXU,1,39,126,99.45,8,0.5496162002126945,1,True,1
5167-GBFRE,1,57,12,25.2,7,0.2908094611129459,0,False,1
9033-EOXWV,1,50,48,74.05,8,0.20155844984315324,2,False,1
4673-KKSLS,1,17,93,87.6,1,0.7902249021724155,1,False,0
4853-OITSN,1,6,20,89.15,5,0.6030511451400701,0,False,0
9800-OUIGR,1,4,264,20.0,2,0.11131622580773277,0,False,0
1324-NLTJE,1,74,30,55.0,4,0.13051252736277794,1,False,1
2324-EFHVG,1,18,256,104.4,4,0.16070895833895693,0,False,0
7094-MSZAO,1,19,20,20.05,0,0.1112906077254802,0,False,0
1522-VVDMG,1,48,28,89.75,8,0.4423398065848725,1,True,1
6907-CQGPN,1,13,87,34.3,0,0.6577080036836629,2,False,0
0780-XNZFN,1,8,228,20.65,2,0.12993720453557672,0,False,0
0239-OXEXL,1,23,138,84.25,6,0.3406221330024373,0,False,0
2675-IJRGJ,1,13,106,19.65,0,0.11616021668818921,0,False,0
7049-GKVZY,1,15,51,79.85,1,0.3723788340656309,1,False,0
8577-QSOCG,1,11,152,20.2,2,0.3612518631822923,0,False,0
3721-CNZHX,1,12,45,19.8,2,0.16251530976419204,0,False,0
0212-ISBBF,1,14,44,50.35,3,0.5088012780435153,0,False,0
9185-TQCVP,1,85,42,85.15,8,0.5480925614497159,0,False,1
3585-YNADK,1,1,171,74.6,0,0.267726470999288,1,False,0
5271-DBYSJ,1,24,44,79.15,4,0.2802747219954635,0,False,0
1099-GODLO,1,4,4,20.35,2,0.19467483582274075,0,False,0
6828-HMKWP,1,19,36,21.05,0,0.18905010048904022,0,False,0
5567-WSELE,1,87,6,94.6,6,0.7343760718891337,0,True,1
1472-TNCWL,1,10,108,94.7,6,0.5534143008343151,0,False,0
8063-RJYNF,1,53,32,94.25,7,0.7734391356223002,0,True,1
0687-ZVTHB,1,54,130,72.45,12,0.2147895336709269,0,True,1
2080-GKCWQ,1,9,4,74.95,5,0.6479514173218139,0,False,0
9661-ACXBS,1,84,126,105.2,11,0.44560455066840776,0,True,1
2193-SFWQW,1,12,144,111.95,2,0.2895124580178263,2,False,0
5656-JAMLX,1,11,186,19.85,1,0.19799848478938475,0,False,0
3462-BJQQA,1,12,12,89.75,4,0.5617741536096488,0,False,0
0442-TDYUO,1,18,96,20.05,0,0.182744657390498,0,False,0
6733-LRIZX,1,12,105,108.95,2,0.526271300181163,2,False,0
9503-XJUME,1,16,208,19.65,2,0.28775004128813764,0,False,0
4367-NHWMM,1,5,4,24.9,4,0.15240445007650916,0,False,0
3727-RJMEO,1,71,18,82.85,10,0.7419513557242523,0,True,1
3779-OSWCF,1,25,213,93.2,0,0.19146468042379605,1,False,0
6736-DHUQI,1,12,268,84.8,3,0.24649287718953408,0,False,0
3915-ODIYG,1,21,240,71.75,5,0.6001606622157585,0,False,0
1360-RCYRT,1,25,92,30.35,0,0.26308603215843096,2,False,0
2724-FJDYW,1,11,117,54.85,0,0.29867006258649176,2,False,0
4451-RWASJ,1,9,30,19.5,1,0.1967786511505038,0,False,0
6646-VRFOL,1,78,159,103.85,10,0.8017685535351905,0,False,1
3460-TJBWI,1,25,96,24.2,0,0.23769691648268035,0,False,0
5917-HBSDW,1,3,74,19.35,1,0.6475862009513649,0,False,0
5685-IIXLY,1,35,15,83.6,13,0.570139245635789,0,False,1
5671-UUNXD,1,17,200,100.65,2,0.4784117597948239,1,False,0
0956-ACVZC,1,14,162,94.1,5,0.3054417607067245,0,False,0
2325-NBPZG,1,1,6,74.55,2,0.484411714536174,0,False,0
4250-ZBWLV,1,68,272,108.45,7,0.8647483195217025,1,False,1
4482-FTFFX,1,25,15,56.15,0,0.5513139285716002,1,False,0
8859-DZTGQ,1,27,66,20.35,1,0.2588473581056112,0,False,0
0440-MOGPM,1,8,82,80.55,2,0.7474968414831413,0,False,0
0020-JDNXP,1,5,102,61.25,2,0.3610345884463022,1,False,0
3752-CQSJI,1,5,26,20.45,1,0.14693826784666794,0,False,0
5025-GOOKI,1,9,80,18.9,2,0.39562046214911006,0,False,0
4698-KVLLG,1,3,102,19.6,2,0.3720246955953046,0,False,0
5095-AESKG,1,41,9,91.5,8,0.38885492986825976,0,True,1
2887-JPYLU,1,23,164,45.2,3,0.3558012278624919,0,False,0
4770-QAZXN,1,9,26,19.45,0,0.3633007684100694,0,False,0
4896-CPRPF,1,22,70,25.45,1,0.27964867477394895,0,False,0
1871-MOWRM,1,59,48,80.85,4,0.3535930189352148,2,True,1
9714-EDSUC,1,16,16,94.9,1,0.2602040073589892,2,False,0
2027-OAQQC,1,51,86,49.05,8,0.26146515118394953,0,False,1
0282-NVSJS,1,2,48,29.3,0,0.2687740275702978,1,False,0
9090-SGQXL,1,58,204,105.3,6,0.8494177759596804,0,False,1
6595-YGXIT,1,76,50,88.95,7,0.5948188709580396,0,True,1
7353-YOWFP,1,1,21,20.25,0,0.341682993548746,0,False,0
9835-ZIITK,1,52,132,110.85,4,0.6754163900037088,1,False,1
8008-ESFLK,1,26,159,110.5,2,0.5131317598061365,1,False,0
7537-CBQUZ,1,25,189,109.4,3,0.12415997719180841,0,False,0
1555-DJEQW,1,75,280,114.2,8,0.2054721344152209,1,True,1
5649-TJHOV,1,81,54,36.5,9,0.39722880914101255,0,False,1
0519-XUZJU,1,76,4,70.75,7,0.21912077854841067,0,False,1
3363-EWLGO,1,15,20,19.95,2,0.300906375991674,0,False,0
4750-UKWJK,1,12,74,19.6,0,0.13621395644846138,0,False,0
6338-AVWCY,1,74,9,40.15,10,0.37674916292460314,0,False,1
1689-YQBYY,1,14,24,76.6,5,0.783710757839731,0,False,0
4487-ZYJZK,1,29,76,19.6,1,0.215888291259084,0,False,0
2959-FENLU,1,24,18,85.3,5,0.20453899980182969,0,False,0
0708-LGSMF,1,15,52,65.85,4,0.7118000409350077,0,False,0
9253-QXKBE,1,31,58,94.45,7,0.6386697334726029,0,False,1
7634-HLQJR,1,15,94,20.05,1,0.17741524142436743,0,False,0
0487-RPVUM,1,19,122,99.4,0,0.39725388224980385,1,False,0
4079-ULGFR,1,8,48,20.0,0,0.34316393671142176,0,False,0
2516-XSJKX,1,2,123,78.45,1,0.6744755564053477,1,False,0
0057-QBUQH,1,2,129,25.1,2,0.7286325865860075,0,False,0
9445-SZLCH,1,51,108,97.35,7,0.10465904141406379,0,True,1
6599-SFQVE,1,10,24,55.0,5,0.7038606202312719,0,False,0
8331-ZXFOE,1,3,232,71.1,0,0.2708455591183653,1,False,0
4003-FUSHP,1,23,38,61.55,1,0.1112759866334934,2,False,0
0356-ERHVT,1,17,44,45.9,2,0.14831115721114044,0,False,0
7325-ENZFI,1,8,117,40.3,2,0.1774393246555891,1,False,0
4884-ZTHVF,1,28,16,87.1,3,0.6637319477517745,0,False,0
3920-HIHMQ,1,23,52,49.5,4,0.38192305865958265,0,False,0
3055-OYMSE,1,4,159,73.8,3,0.28736052606037954,0,False,0
0613-WUXUM,1,14,210,19.2,1,0.26879847730308765,0,False,0
7568-PODML,1,87,3,45.3,13,0.26102773599273915,0,False,1
4458-KVRBJ,1,10,236,25.0,1,0.20521109494330053,0,False,0
5349-IECLD,1,76,4,94.95,8,0.8242744567854035,0,True,1
1397-XKKWR,1,1,21,35.3,6,0.26223023147087776,0,False,0
3945-GFWQL,1,80,24,44.55,8,0.5835937805941871,0,True,1
8097-OMULG,1,1,118,76.75,1,0.14104936244922345,1,False,0
6013-BHCAW,1,17,244,81.0,2,0.39565375445856077,2,False,0
0401-WDBXM,1,26,144,105.55,4,0.10524196450660056,0,False,0
3387-PLKUI,1,17,39,18.8,1,0.38003200899694156,0,False,0
6096-EGVTU,1,7,192,24.9,0,0.16549099035409331,0,False,0
3797-VTIDR,1,40,2,23.45,8,0.6754386016098941,0,False,1
5081-NWSUP,1,20,20,64.9,1,0.1904597576794394,2,False,0
2580-ATZSQ,1,15,260,61.35,4,0.35794312356394475,0,False,0
8085-MSNLK,1,13,186,113.95,2,0.26303359665448256,1,False,0
9691-HKOVS,1,28,165,90.15,1,0.6353876116783462,1,False,0
9881-VCZEP,1,2,50,54.1,4,0.5973053845182397,0,False,0
9526-BIHHD,1,48,2,29.7,6,0.19609557207092787,0,False,1
8757-TFHHJ,1,19,2,49.8,4,0.3657767093170293,0,False,0
4523-WXCEF,1,44,177,101.1,9,0.7207139315881652,0,True,1
1468-DEFNC,1,13,128,24.4,1,0.3488761937832602,0,False,0
5119-KEPFY,1,24,144,95.0,4,0.11567565635243575,0,False,0
8364-TRMMK,1,37,12,50.65,9,0.27363466164197914,0,True,1
0916-KNFAJ,1,27,122,69.9,4,0.39975307915439395,0,False,0
8319-QBEHW,1,22,104,39.95,4,0.3355598917159943,0,False,0
3063-QFSZL,1,76,4,55.4,12,0.5294221913063875,0,False,1
8775-LHDJH,1,62,4,90.6,7,0.6218596334602718,0,False,1
9625-QNLUX,1,9,272,103.25,3,0.323597146268555,0,False,0
3097-NQYSN,1,48,8,86.85,7,0.2542745067764226,0,False,1
4024-CSNBY,1,28,216,94.25,1,0.12362594433203261,2,False,0
7110-BDTWG,1,9,142,47.05,0,0.5834973662385861,2,False,0
7493-GVFIO,1,20,228,20.55,1,0.38134290917180513,0,False,0
0690-SRQID,1,28,8,19.65,2,0.17725418964358558,0,False,0
9605-WGJVW,1,1,4,70.2,2,0.6599399989309613,0,False,0
9114-DPSIA,1,17,216,81.0,2,0.3385832622956515,2,False,0
4700-UBQMV,1,12,63,75.9,2,0.306778224015233,0,False,0
7711-GQBZC,1,10,284,24.7,0,0.3905697100103006,0,False,0
3565-UNOCC,1,63,116,99.05,9,0.12785176006335028,0,False,1
4627-MIHJH,1,29,276,110.25,1,0.3120758722237682,1,False,0
9795-NREXC,1,18,192,85.0,0,0.12466865583330088,1,False,0
